id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
quran-2:61-ms-q0,ms,quran,Apa yang diminta oleh orang ramai supaya dikeluarkan oleh Tuhan?,"Sebahagian dari apa yang tumbuh di bumi, termasuk sayur-sayuran, mentimun, bawang putih, adas, dan bawang merah.","Dan (kenangkanlah) ketika kamu berkata: ""Wahai Musa, kami tidak sabar (sudah jemu) dengan makanan yang semacam sahaja; maka pohonkanlah kepada Tuhanmu untuk kami, supaya dikeluarkan bagi kami sebahagian dari apa yang tumbuh di bumi; dari sayur-sayurannya, dan mentimunnya, dan bawang putihnya, dan adas (kacang dalnya), serta bawang merahnya"". Nabi Musa menjawab: ""Adakah kamu mahu menukar sesuatu yang kurang baik dengan meninggalkan yang lebih baik? Turunlah kamu ke bandar kerana di sana kamu boleh dapati apa yang kamu minta itu"". Dan mereka ditimpakan dengan kehinaan dan kepapaan, dan sudah sepatutnya mereka mendapat kemurkaan dari Allah. Yang demikian itu ialah disebabkan mereka kufur (mengingkari) ayat-ayat Allah (perintah-perintah dan mukjizat-mukjizat yang membuktikan kebesaranNya); dan mereka pula membunuh Nabi-nabi dengan tidak ada alasan yang benar. Yang demikian itu ialah disebabkan mereka menderhaka dan mereka pula sentiasa menceroboh.","Quran 2:61 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:61-ms-q1,ms,quran,Mengapa mereka layak mendapatkan kemurkaan dari Allah?,"Kerana mereka kufur ayat-ayat Allah, membunuh Nabi-nabi dengan tidak ada alasan yang benar, menderhaka, dan sentiasa menceroboh.","Dan (kenangkanlah) ketika kamu berkata: ""Wahai Musa, kami tidak sabar (sudah jemu) dengan makanan yang semacam sahaja; maka pohonkanlah kepada Tuhanmu untuk kami, supaya dikeluarkan bagi kami sebahagian dari apa yang tumbuh di bumi; dari sayur-sayurannya, dan mentimunnya, dan bawang putihnya, dan adas (kacang dalnya), serta bawang merahnya"". Nabi Musa menjawab: ""Adakah kamu mahu menukar sesuatu yang kurang baik dengan meninggalkan yang lebih baik? Turunlah kamu ke bandar kerana di sana kamu boleh dapati apa yang kamu minta itu"". Dan mereka ditimpakan dengan kehinaan dan kepapaan, dan sudah sepatutnya mereka mendapat kemurkaan dari Allah. Yang demikian itu ialah disebabkan mereka kufur (mengingkari) ayat-ayat Allah (perintah-perintah dan mukjizat-mukjizat yang membuktikan kebesaranNya); dan mereka pula membunuh Nabi-nabi dengan tidak ada alasan yang benar. Yang demikian itu ialah disebabkan mereka menderhaka dan mereka pula sentiasa menceroboh.","Quran 2:61 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:62-ms-q0,ms,quran,Siapakah kumpulan yang disebutkan dalam ayat tersebut?,"Orang-orang yang beriman, orang-orang Yahudi, orang-orang Nasora (Nasrani), dan orang-orang Saabien.","Sesungguhnya orang-orang yang beriman, dan orang-orang Yahudi dan orang-orang Nasora (Nasrani), dan orang-orang Saabien sesiapa di antara mereka itu beriman kepada Allah dan (beriman kepada) hari akhirat serta beramal soleh, maka bagi mereka pahala balasannya di sisi Tuhan mereka, dan tidak ada kebimbangan (dari berlakunya kejadian yang tidak baik) kepada mereka, dan mereka pula tidak akan berdukacita.","Quran 2:62 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:62-ms-q1,ms,quran,Bagaimanakah akibat bagi mereka yang beriman kepada Allah dan (beriman kepada) hari akhirat serta beramal soleh?,"Pahala balasannya di sisi Tuhan mereka, tidak ada kebimbangan kepada mereka, dan mereka tidak akan berdukacita.","Sesungguhnya orang-orang yang beriman, dan orang-orang Yahudi dan orang-orang Nasora (Nasrani), dan orang-orang Saabien sesiapa di antara mereka itu beriman kepada Allah dan (beriman kepada) hari akhirat serta beramal soleh, maka bagi mereka pahala balasannya di sisi Tuhan mereka, dan tidak ada kebimbangan (dari berlakunya kejadian yang tidak baik) kepada mereka, dan mereka pula tidak akan berdukacita.","Quran 2:62 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:63-ms-q0,ms,quran,Apakah peristiwa yang berlaku semasa perjanjian setia diambil?,Kami angkatkan Gunung Tursina di atas kamu.,"Dan (ingatlah), ketika Kami mengambil perjanjian setia kamu semasa Kami angkatkan Gunung Tursina di atas kamu (sambil Kami berfirman): ""Terimalah Taurat yang telah Kami berikan kepada kamu (serta amalkanlah) dengan bersungguh-sungguh, dan ingatlah (jangan lupakan) apa yang tersebut di dalamnya, supaya kamu bertaqwa.","Quran 2:63 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:64-ms-q1,ms,quran,Apa yang dilakukan oleh limpah kurnia Allah dan belas kasihanNya kepada kamu?,Membuka pintu taubat.,"Kemudian sesudah itu kamu membelakangkan perjanjian setia kamu itu (tidak menyempurnakannya); maka kalau tidaklah kerana limpah kurnia Allah dan belas kasihanNya kepada kamu (dengan membuka pintu taubat), nescaya menjadilah kamu dari golongan orang-orang yang rugi.","Quran 2:64 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:65-ms-q0,ms,quran,Siapa yang melanggar larangan pada hari Sabtu?,Orang-orang di antara kamu yang melanggar larangan pada hari Sabtu.,"Dan sesungguhnya kamu telah mengetahui (bagaimana buruknya akibat) orang-orang di antara kamu yang melanggar (larangan) pada hari Sabtu, lalu Kami berfirman kepada mereka: ""Jadilah kamu kera yang hina"".","Quran 2:65 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:65-ms-q1,ms,quran,Bagaimana firman yang disampaikan kepada mereka?,Jadilah kamu kera yang hina.,"Dan sesungguhnya kamu telah mengetahui (bagaimana buruknya akibat) orang-orang di antara kamu yang melanggar (larangan) pada hari Sabtu, lalu Kami berfirman kepada mereka: ""Jadilah kamu kera yang hina"".","Quran 2:65 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:67-ms-q0,ms,quran,Apakah perintah yang Allah suruh Nabi Musa sampaikan kepada kaumnya?,Menyembelih seekor lembu betina.,"Dan (ingatlah), ketika Nabi Musa berkata kepada kaumnya: ""Sesungguhnya Allah menyuruh supaya kamu menyembelih seekor lembu betina"". Mereka berkata: ""Adakah engkau hendak menjadikan kami ini permainan?"" Nabi Musa menjawab: ""Aku berlindung kepada Allah daripada menjadi salah seorang dari golongan yang jahil (yang melakukan sesuatu yang tidak patut)"".","Quran 2:67 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:67-ms-q1,ms,quran,Bagaimanakah Nabi Musa menjawab kecurigaan kaumnya?,Beliau berlindung kepada Allah daripada menjadi salah seorang dari golongan yang jahil.,"Dan (ingatlah), ketika Nabi Musa berkata kepada kaumnya: ""Sesungguhnya Allah menyuruh supaya kamu menyembelih seekor lembu betina"". Mereka berkata: ""Adakah engkau hendak menjadikan kami ini permainan?"" Nabi Musa menjawab: ""Aku berlindung kepada Allah daripada menjadi salah seorang dari golongan yang jahil (yang melakukan sesuatu yang tidak patut)"".","Quran 2:67 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:68-ms-q0,ms,quran,Siapa yang menjawab permintaan mereka mengenai sifat lembu tersebut?,Nabi Musa.,"Mereka berkata pula: ""Berdoalah kepada Tuhanmu untuk kami, supaya diterangkanNya kepada kami bagaimana (sifat-sifat) lembu itu?"" Nabi Musa menjawab: ""Bahawasanya Allah berfirman: Bahawa (lembu betina) itu ialah seekor lembu yang tidak terlalu tua dan tidak terlalu muda, pertengahan (umurnya) di antara itu; maka kerjakanlah apa yang diperintahkan kepada kamu melakukannya"".","Quran 2:68 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:68-ms-q1,ms,quran,Bagaimana ciri lembu yang diterangkan dalam firman Allah?,"(Lembu betina) itu ialah seekor lembu yang tidak terlalu tua dan tidak terlalu muda, pertengahan (umurnya) di antara itu.","Mereka berkata pula: ""Berdoalah kepada Tuhanmu untuk kami, supaya diterangkanNya kepada kami bagaimana (sifat-sifat) lembu itu?"" Nabi Musa menjawab: ""Bahawasanya Allah berfirman: Bahawa (lembu betina) itu ialah seekor lembu yang tidak terlalu tua dan tidak terlalu muda, pertengahan (umurnya) di antara itu; maka kerjakanlah apa yang diperintahkan kepada kamu melakukannya"".","Quran 2:68 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:7-ms-q1,ms,quran,Apakah sebabnya Allah mematerikan hati serta pendengaran dan penglihatan mereka?,Dengan sebab keingkaran mereka.,"(Dengan sebab keingkaran mereka), Allah mematerikan atas hati mereka serta pendengaran mereka, dan pada penglihatan mereka ada penutupnya; dan bagi mereka pula disediakan azab seksa yang amat besar.","Quran 2:7 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:71-ms-q0,ms,quran,Apakah sifat-sifat lembu yang dikehendaki mengikut firman Allah menurut Nabi Musa?,"Lembu betina yang tidak pernah digunakan untuk membajak tanah, tidak pula untuk menyiram tanaman, tidak cacat dan tidak ada belang pada warnanya.","Nabi Musa menjawab: ""Bahawasanya Allah berfirman: Sebenarnya (lembu yang dikehendaki itu) ialah lembu betina yang tidak pernah digunakan untuk membajak tanah (sawah bendang), dan tidak pula (digunakan mengangkut air) untuk menyiram tanaman; ia juga tidak cacat dan tidak ada belang pada warnanya"". Mereka berkata: ""Sekarang baharulah engkau dapat menerangkan sifat-sifatnya yang sebenar"". Maka mereka pun menyembelih lembu yang tersebut, dan hampir-hampir mereka tidak dapat menunaikan (perintah Allah) itu.","Quran 2:71 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:72-ms-q1,ms,quran,Apakah dua tindakan yang dilakukan oleh kamu menurut teks?,Membunuh seorang manusia dan tuduh-menuduh sesama sendiri,"Dan (ingatlah), ketika kamu membunuh seorang manusia, kemudian kamu tuduh-menuduh sesama sendiri tentang pembunuhan itu, padahal Allah tetap melahirkan apa yang kamu sembunyikan.","Quran 2:72 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:75-ms-q0,ms,quran,Bagaimakah tindakan yang diambil oleh puak tersebut setelah mereka memahami Kalam Allah?,Mereka mengubah dan memutarkan maksudnya.,"(Sesudah kamu - wahai Muhammad dan pengikut-pengikutmu - mengetahui tentang kerasnya hati orang-orang Yahudi itu) maka bolehkah kamu menaruh harapan bahawa mereka akan beriman kepada seruan Islam yang kamu sampaikan itu, padahal sesungguhnya telah ada satu puak dari mereka yang mendengar Kalam Allah (Taurat), kemudian mereka mengubah dan memutarkan maksudnya sesudah mereka memahaminya, sedang mereka mengetahui (bahawa perbuatan itu salah)?","Quran 2:75 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:75-ms-q1,ms,quran,Apakah pemahaman yang dimiliki oleh orang-orang Yahudi?,Mereka mengetahui bahawa perbuatan itu salah.,"(Sesudah kamu - wahai Muhammad dan pengikut-pengikutmu - mengetahui tentang kerasnya hati orang-orang Yahudi itu) maka bolehkah kamu menaruh harapan bahawa mereka akan beriman kepada seruan Islam yang kamu sampaikan itu, padahal sesungguhnya telah ada satu puak dari mereka yang mendengar Kalam Allah (Taurat), kemudian mereka mengubah dan memutarkan maksudnya sesudah mereka memahaminya, sedang mereka mengetahui (bahawa perbuatan itu salah)?","Quran 2:75 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:77-ms-q0,ms,quran,Siapa yang mengetahui apa yang mereka rahsiakan dan apa yang mereka lahirkan?,Allah.,(Mereka berani berkata demikian) dan tidakkah mereka ketahui bahawasanya Allah mengetahui apa yang mereka rahsiakan dan apa yang mereka lahirkan?,"Quran 2:77 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:77-ms-q1,ms,quran,Apa yang diketahui oleh Allah mengenai mereka?,Apa yang mereka rahsiakan dan apa yang mereka lahirkan.,(Mereka berani berkata demikian) dan tidakkah mereka ketahui bahawasanya Allah mengetahui apa yang mereka rahsiakan dan apa yang mereka lahirkan?,"Quran 2:77 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:78-ms-q0,ms,quran,Siapakah yang tidak mengetahui isi Kitab Taurat melainkan melalui penerangan-penerangan bohong?,Orang-orang yang buta huruf.,"Dan di antara mereka pula ada orang-orang yang buta huruf, mereka tidak mengetahui akan isi Kitab Taurat selain dari penerangan-penerangan bohong (dari ketua-ketua mereka), dan mereka hanyalah berpegang kepada sangkaan-sangkaan sahaja.","Quran 2:78 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:78-ms-q1,ms,quran,Bagaimana mereka berpegang terhadap sangkaan mereka?,Hanya berpegang kepada sangkaan-sangkaan sahaja.,"Dan di antara mereka pula ada orang-orang yang buta huruf, mereka tidak mengetahui akan isi Kitab Taurat selain dari penerangan-penerangan bohong (dari ketua-ketua mereka), dan mereka hanyalah berpegang kepada sangkaan-sangkaan sahaja.","Quran 2:78 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:79-ms-q0,ms,quran,Bagaimanakah akibat yang dialami oleh orang-orang yang menulis Kitab Taurat dengan tangan mereka?,"Mereka mengalami kecelakaan besar disebabkan apa yang ditulis oleh tangan mereka, dan kecelakaan besar dari apa yang mereka usahakan itu.","Kecelakaan besar bagi orang-orang yang menulis Kitab Taurat dengan tangan mereka (lalu mengubah Kalam Allah dengan rekaan-rekaan mereka), kemudian mereka berkata: ""Ini ialah dari sisi Allah"", supaya mereka dengan perbuatan itu dapat membeli keuntungan dunia yang sedikit. Maka kecelakaan besar bagi mereka disebabkan apa yang ditulis oleh tangan mereka, dan kecelakaan besar bagi mereka dari apa yang mereka usahakan itu.","Quran 2:79 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:8-ms-q0,ms,quran,"Siapakah yang berkata ""Kami telah beriman kepada Allah dan kepada hari akhirat""?",Ada di antara manusia.,"Dan di antara manusia ada yang berkata: ""Kami telah beriman kepada Allah dan kepada hari akhirat""; padahal mereka sebenarnya tidak beriman.","Quran 2:8 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:80-ms-q0,ms,quran,Apa yang mereka klaim mengenai api neraka?,Bahawa mereka tidak sekali-kali akan disentuh oleh api neraka melainkan pada beberapa hari yang tertentu.,"Dan mereka berkata: ""Kami tidak sekali-kali akan disentuh oleh api neraka kecuali beberapa hari yang tertentu"". Katakanlah (wahai Muhammad): ""Adakah kamu sudah mendapat janji dari Allah supaya (dengan itu) Allah tidak akan menyalahi janjiNya, atau hanya kamu mengatakan atas nama Allah sesuatu yang tidak kamu mengetahuinya?""","Quran 2:80 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:80-ms-q1,ms,quran,Apakah dua kemungkinan yang dikemukakan dalam arahan kepada Muhammad?,"Adakah mereka sudah mendapat janji dari Allah supaya Allah tidak akan menyalahi janjiNya, atau hanya mereka mengatakan sesuatu yang tidak mereka ketahui.","Dan mereka berkata: ""Kami tidak sekali-kali akan disentuh oleh api neraka kecuali beberapa hari yang tertentu"". Katakanlah (wahai Muhammad): ""Adakah kamu sudah mendapat janji dari Allah supaya (dengan itu) Allah tidak akan menyalahi janjiNya, atau hanya kamu mengatakan atas nama Allah sesuatu yang tidak kamu mengetahuinya?""","Quran 2:80 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:81-ms-q0,ms,quran,Siapakah yang disebut sebagai ahli neraka dalam pasalan ini?,Sesiapa yang berbuat kejahatan dan ia diliputi oleh kesalahannya itu,"(Apa yang kamu katakan itu tidaklah benar), sesungguhnya sesiapa yang berbuat kejahatan dan ia diliputi (ditenggelamkan) oleh kesalahannya itu, maka merekalah ahli neraka, mereka kekal di dalamnya.","Quran 2:81 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:82-ms-q0,ms,quran,Siapakah ahli syurga mengikut ayat ini?,Orang-orang yang beriman serta beramal soleh.,"Dan orang-orang yang beriman serta beramal soleh, merekalah ahli syurga, mereka kekal di dalamnya.","Quran 2:82 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:82-ms-q1,ms,quran,Di manakah mereka kekal?,Di dalam syurga.,"Dan orang-orang yang beriman serta beramal soleh, merekalah ahli syurga, mereka kekal di dalamnya.","Quran 2:82 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:83-ms-q0,ms,quran,Bagaimanakah kandungan perintah yang terdapat dalam perjanjian setia tersebut?,"Janganlah kamu menyembah melainkan Allah, dan berbuat baiklah kepada kedua ibu bapa, dan kaum kerabat, dan anak-anak yatim, serta orang-orang miskin; dan katakanlah kepada sesama manusia perkataan-perkataan yang baik; dan dirikanlah sembahyang serta berilah zakat.","Dan (ingatlah wahai Muhammad), ketika Kami mengikat perjanjian setia dengan Bani Israil (dengan berfirman): ""Janganlah kamu menyembah melainkan Allah, dan berbuat baiklah kepada kedua ibu bapa, dan kaum kerabat, dan anak-anak yatim, serta orang-orang miskin; dan katakanlah kepada sesama manusia perkataan-perkataan yang baik; dan dirikanlah sembahyang serta berilah zakat"". Kemudian kamu berpaling membelakangkan (perjanjian setia kamu itu) kecuali sebahagian kecil dari kamu; dan sememangnya kamu orang-orang yang tidak menghiraukan perjanjian setianya.","Quran 2:83 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
quran-2:83-ms-q1,ms,quran,Bagaimana tindak balas Bani Israil terhadap perjanjian setia yang telah diikatkan?,"Mereka berpaling membelakangkan perjanjian setia mereka, dan mereka adalah orang-orang yang tidak menghiraukan perjanjian setianya.","Dan (ingatlah wahai Muhammad), ketika Kami mengikat perjanjian setia dengan Bani Israil (dengan berfirman): ""Janganlah kamu menyembah melainkan Allah, dan berbuat baiklah kepada kedua ibu bapa, dan kaum kerabat, dan anak-anak yatim, serta orang-orang miskin; dan katakanlah kepada sesama manusia perkataan-perkataan yang baik; dan dirikanlah sembahyang serta berilah zakat"". Kemudian kamu berpaling membelakangkan (perjanjian setia kamu itu) kecuali sebahagian kecil dari kamu; dan sememangnya kamu orang-orang yang tidak menghiraukan perjanjian setianya.","Quran 2:83 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
